	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40
11_Fasting_PFC_right_S82_R2_001 - polya	0.04650232624344612	0.05650533036506531	0.06106093328226632	0.06628290769741571	0.07090539548615801	0.07457663176853534	0.07889937624407409	0.08681904047805541	0.09629439727973778	0.10572268694959479	0.10922547244438666	0.11340206108952038	0.11843081254243938	0.12338277025395913	0.12863942571361142	0.13414380291971292	0.14018325909814472	0.14536559803386223	0.15064454845069494	0.15583184182134144	0.16079370840271917	0.16610733986405476	0.17147051567468022	0.17818872943838285	0.183485020377467	0.18817191582028608	0.19258879455947556	0.19741936861523518	0.20224498823606585	0.20720685481744355	0.2120349516557387	0.21652119248393395	0.22127497279829433	0.22585287067267576	0.2301533201910341	0.23496903094200677	0.23948004394484693	0.24442209278650873	0.2495598418078654	0.25419967011885913
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40
11_Fasting_PFC_right_S82_R2_001 - polyg	0.21421985745942076	0.21490604669708507	0.21503733922270316	0.21517358618325022	0.21531974201365525	0.21544855732180884	0.21560462202207187	0.21594400081470727	0.21707361197851568	0.21783164052265028	0.21930310769655859	0.2203039035522134	0.2243962668035544	0.22488427864405935	0.22517411308740493	0.22569432875494827	0.22601388980786777	0.22632601920839376	0.22660594478188137	0.22680164496157626	0.22709147940492183	0.2273193834116551	0.2275720595930333	0.2277925319473731	0.22802291317157086	0.2282334766560527	0.22850597057714683	0.2288379177173888	0.22918720537988216	0.2294547448660473	0.22971237548235449	0.23001459601302254	0.2303366342834065	0.23067601307604194	0.23102530073853533	0.23135724787877726	0.23175855710802498	0.2321995018167046	0.2327618301811443	0.23347031437598906
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40
11_Fasting_SC_right_S40_R1_001 - polya	0.008452919628046594	0.013021191492602922	0.01709522160841554	0.021852875825294226	0.0260816451801995	0.03012796080542836	0.03542373804780837	0.04139852030949049	0.05144040406433928	0.06365325624824922	0.06867419812567362	0.07392378455041403	0.07932580067336512	0.08429362311050398	0.09039081103893103	0.09543484832517522	0.1011602001716035	0.10644212016869163	0.11154620551786731	0.11667569581674476	0.12189525821001944	0.12732036974179034	0.13256071800300281	0.1378126139686252	0.14293286610397474	0.1478314023146542	0.15278767704738316	0.15784557157891924	0.16297044279603273	0.16849255504484678	0.1736867124884197	0.17914877667430223	0.18416971855172665	0.18957866329732367	0.19515158544554126	0.20023026584501516	0.20538054201183042	0.21103429809091734	0.21702062805700936	0.22254735938758735
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40
11_Fasting_SC_right_S40_R2_001 - polya	0.03167535319635493	0.042204550077301485	0.046678130765696636	0.05199931295777843	0.05643132191029794	0.06009194420823615	0.06379644778293198	0.07111307329704444	0.0803535463658462	0.08964713887493349	0.09324078448729428	0.09703074107462337	0.10175144263739037	0.10647214420015738	0.11141918076935842	0.11655098060911785	0.12231097556877583	0.1273226792826723	0.13201797589573752	0.13706201318198172	0.1414870935118553	0.14624243818785201	0.1511479030211774	0.15687325486760567	0.1618549345500364	0.1663123484522577	0.17084366766270237	0.17521793809317238	0.1799686636874051	0.18445379208021018	0.18920913675620687	0.19393676694161982	0.1983248946173817	0.20269685550696975	0.20690945807570116	0.21153315892142502	0.2161753360942047	0.22074129841787904	0.225122497470995	0.22945981524735332
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40
11_Fasting_SC_right_S40_R2_001 - polyg	0.14519390662743312	0.14587291164673521	0.146013793640536	0.14619393782933043	0.14634174844577713	0.14645953503075812	0.14664891738308047	0.1470230630059612	0.14795380798139915	0.14860740805099948	0.14955431981261125	0.1502587297816151	0.15276458163856335	0.15313410817968015	0.15339970538110784	0.15383620860780206	0.15411104397275768	0.1543604743880115	0.15465378608002295	0.15489397833174887	0.1551318610425928	0.15532586247667912	0.15554064977870324	0.1557554370807274	0.1560164152003911	0.15627739332005486	0.15653375235795464	0.1568478499179039	0.15714116160991537	0.1573998301886971	0.15766311784924283	0.1579310245915525	0.15817121684327842	0.15850610027116552	0.15884098369905258	0.15925670105780898	0.15962853713980776	0.15998651597651464	0.16044842415291063	0.16102811891428762
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40
12_Fasting_Hip_right_S77_R1_001 - polya	0.003206052773781891	0.007680247312803067	0.011721528398453905	0.016358915443457616	0.020307267463201734	0.024008564161388957	0.028474825731369315	0.03418089703430032	0.04354633362763138	0.055633911883254436	0.06042315862132523	0.06550819177648937	0.07092640963136784	0.07589924793866899	0.0811157417236524	0.08619624175365034	0.09142860147671539	0.0963357094691069	0.10128021574411941	0.10649330968522817	0.1115704098713515	0.11707135726051279	0.12192180118832703	0.12687084058850573	0.13174848326731706	0.13658759438221585	0.14142330565324	0.1465797355297715	0.151698767123682	0.1569526591912864	0.16199802750124645	0.1672881845701803	0.1724151491331316	0.17755004666512375	0.18250361919046862	0.18746625796614586	0.192376765802412	0.19751732974086186	0.20312367229013686	0.20864388546125445
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40
12_Fasting_Hip_right_S77_R2_001 - polya	0.022030988307642264	0.032671366353961874	0.03701863338832996	0.041814679814150026	0.045990821373494764	0.04906654679874894	0.052492456143090636	0.06005144235769835	0.06934888207353668	0.07882991335860536	0.08208016410275752	0.08585172424102055	0.09015705986760146	0.09476611488031654	0.09935363754849226	0.10433100898095958	0.10988295402824041	0.11466766764114503	0.11925859015319538	0.12400703876477054	0.12860702752715325	0.1332852126986526	0.1380370611541024	0.14410691575161946	0.14899249139947163	0.1533918893732508	0.15769382515595706	0.16199349437608027	0.16633622828528216	0.17090108532762696	0.1755316726848814	0.18001266691165185	0.18441206488543105	0.18878199754563005	0.19287087644552578	0.1974459330194945	0.20167647208083342	0.20629119350000621	0.2107778541332344	0.21518858491992904
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40
12_Fasting_Hip_right_S77_R2_001 - polyg	0.17213862849799452	0.17270526914376721	0.17283106336712875	0.17296592384082266	0.1730917180641842	0.17320957931850492	0.1733036416657032	0.173623226989919	0.17475877484404745	0.17546820893255488	0.17676354944879125	0.1776463755749051	0.18222256543016535	0.1827552076371917	0.18306799327365822	0.18352357235285946	0.18377856064345718	0.18400181705789162	0.1842262067536176	0.18445059644934358	0.18468518567669348	0.18489257615304627	0.18511923241135536	0.1853402222632067	0.1855827444595974	0.1858116672804896	0.18604738978913102	0.18630691120489493	0.18654490027611945	0.18682255419254806	0.18709680826510205	0.18737219561894758	0.1876294504721284	0.18794903579634417	0.1882912867463909	0.18862447144610522	0.1889882547406913	0.18939736928693918	0.1898892133674699	0.19057824839272947
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40
12_Fasting_Hyp_both_S23_R1_001 - illumina_universal_adapter	0.0921206071333392	0.09258275064738604	0.09350703767547974	0.09520156389365153	0.09674204227380771	0.09782037713991704	0.09889871200602635	0.10074728606221375	0.10244181228038556	0.10459848201260419	0.10629300823077599	0.10937396499108833	0.11337920877949438	0.11461159148361932	0.11584397418774427	0.1170763568918692	0.1178465960819473	0.11861683527202538	0.12015731365218155	0.12092755284225963	0.12200588770836895	0.12277612689844704	0.12400850960257198	0.1258570836587594	0.12816780122899366	0.13063256663724354	0.13278923636946216	0.13617828880580576	0.13987543691818058	0.1543559336916486	0.1842412142666784	0.1897869364352406	0.2313798526994573	0.23892819676222254	0.24801701920514396	0.25248440650759685	0.26480823354884625	0.27127824274550216	0.2774401562661269	0.2837561176247672
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40
12_Fasting_Hyp_both_S23_R1_001 - polya	0.005391674330546608	0.011245492175140068	0.01463454461148365	0.018793836237905318	0.023107175702342605	0.026804323814717423	0.03142575895518594	0.03650933760970132	0.044827920862544654	0.053146504115387995	0.05684365222776281	0.06023270466410639	0.06346770926243436	0.06701080953679356	0.07255653170535578	0.07502129711360565	0.07964273225407419	0.0842641673945427	0.08734512415485506	0.09242870280937042	0.0965879944357921	0.09951490335808882	0.10398229066054172	0.10752539093490092	0.11076039553322889	0.11538183067369741	0.12015731365218155	0.12339231825050952	0.12801375339097804	0.1320189971793841	0.1357161452917589	0.13987543691818058	0.14403472854460225	0.1481940201710239	0.15204521612141433	0.15589641207180477	0.15913141667013275	0.16390689964861688	0.1676040477609917	0.17191738722542899
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40
12_Fasting_Hyp_both_S23_R2_001 - illumina_universal_adapter	0.0965879944357921	0.09705013794983894	0.09797442497793264	0.09951490335808882	0.10105538173824499	0.10228776444236994	0.10336609930847926	0.10521467336466667	0.10690919958283845	0.10937396499108833	0.11106849120926013	0.11399540013155686	0.1180006439199629	0.11938707446210346	0.12077350500424401	0.12200588770836895	0.12277612689844704	0.12339231825050952	0.12493279663066569	0.12554898798272815	0.12631922717280625	0.12708946636288432	0.12862994474304051	0.1303244709612123	0.13232709285541533	0.1349459061016808	0.13725662367191507	0.14064567610825865	0.14418877638261784	0.15851522531807027	0.18747621886500634	0.1933300367095998	0.2404686751423787	0.24847916271919082	0.25880036786623717	0.26311370733067446	0.2774401562661269	0.28360206978675156	0.2903801746594387	0.2973123273701415
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40
12_Fasting_Hyp_both_S23_R2_001 - polya	0.024801701920514396	0.04621435140468521	0.06269747007235627	0.08980988956310493	0.10567681687871351	0.13001637528518106	0.23261223540358222	0.35323169256981063	0.3931300826158555	0.4735430540600078	0.4858668811012572	0.5058931000432875	0.5325433760199892	0.5878465498675959	0.608334912323673	0.6339068534342654	0.6819697788951381	0.7177088773147613	0.8055161449836632	0.902258187257471	0.9253653629598135	0.9644935138157803	1.0703243785325094	1.4110781962230552	1.5849982053426872	1.6289018391771382	1.6429201924365593	1.6714190424694484	1.6848212043768072	1.7068500452130404	1.7381217563302107	1.7921925474736924	1.859203357010486	1.8772269540583133	1.8955586467821717	1.9052636605771556	1.9121958132878585	1.9163551049142802	1.9205143965407017	1.9234413054629984
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40
12_Fasting_Hyp_both_S23_R2_001 - polyg	35.4280758346697	35.4468696709076	35.45010467550593	35.45318563226624	35.45888540227282	35.46181231119512	35.465201363631465	35.4961649790726	35.718610057167155	35.82644354377808	36.06383126216015	36.22034386558402	37.15603043369088	37.239370314057325	37.26093701137951	37.323788529289885	37.339963552281525	37.347974039858336	37.34951451823849	37.35136309229468	37.35490619256904	37.356908814463246	37.357987149329354	37.358911436357445	37.35921953203348	37.35983572338554	37.36106810608967	37.36183834527974	37.36307072798387	37.36353287149792	37.36384096717395	37.36445715852601	37.36522739771609	37.36723001961029	37.369386689342505	37.3732378852929	37.38371313827796	37.40127459181174	37.44255941239992	37.52297238384408
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40
12_Fasting_IC_right_S37_R1_001 - polya	0.008254339785824889	0.012152883995113793	0.015734686371882585	0.020097626501031803	0.024436751454803573	0.028804454619028284	0.034567727060371686	0.04093352343876462	0.050511986975575844	0.062069491586253335	0.0670563893102918	0.07201709034141507	0.07716354974048246	0.08229333851678564	0.08796849480923247	0.09301254895417682	0.0986329303432555	0.10388655803152143	0.108825825404805	0.11394370659341944	0.11911159965032654	0.12456527481176306	0.12960694743916967	0.1348558120923601	0.1400856246052486	0.14529876649537285	0.15033567608770396	0.15557025163566793	0.16061430578061228	0.16590365623194436	0.17100248528025686	0.17620133806515464	0.181619290463525	0.18678003896781886	0.191928879884424	0.19708724687118012	0.20238136035758772	0.20788266586977913	0.21356734823237694	0.21918772962145563
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40
12_Fasting_IC_right_S37_R2_001 - polya	0.027034987088483592	0.03675634167755953	0.04116691215746365	0.04655152331030557	0.051174048851069014	0.054884453174876044	0.05957127968915862	0.06783276402759673	0.07681584817997165	0.08606566229657404	0.089571256112135	0.0937651084961043	0.09858768151003834	0.10365555083036014	0.10859719972118145	0.11399371846171209	0.12018804557738738	0.12526544096786016	0.13074769433974961	0.13631091930792244	0.1407191082702888	0.145474998793166	0.1510501313490275	0.16004988612416665	0.1668586447645802	0.17163358742775933	0.17595366024122916	0.18050950329093574	0.1849224552883776	0.18953545475899006	0.19413178360683833	0.19893768599800815	0.203360164065601	0.2076326065283159	0.2117740655264548	0.21634419768138788	0.2205761543459611	0.22511532677290347	0.22933537584978797	0.2336363965229558
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40
12_Fasting_IC_right_S37_R2_001 - polyg	0.4128193945453675	0.41362911050820084	0.41378152763061654	0.4139768120687116	0.41414113677881603	0.4142792647960053	0.41442215584826997	0.4150818362062254	0.4178825008306138	0.41943525026522366	0.4222025736440836	0.4243102166649881	0.43466981795417975	0.4357462638812406	0.43619875221341214	0.4368870107818205	0.43718231895650095	0.4374180891927377	0.437649096393899	0.4378705775249093	0.43813492597159903	0.4384016559358265	0.43863742617206325	0.43890415613629075	0.4391827936882069	0.4394257084770569	0.43969243844128436	0.43998060206335154	0.4402830547906452	0.44058550751793885	0.4409403536310629	0.44118088690237517	0.441509536322584	0.44185485636555705	0.44219779489099237	0.44268362446869236	0.4431027715553355	0.4436457575539414	0.44460074608657724	0.44592248832002584
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40
12_Fasting_PFC_right_S52_R1_001 - polya	0.003007484591757046	0.007463986680650201	0.011568346586331296	0.01586543295714872	0.019470131656920815	0.02277265429407175	0.027412365491798204	0.032960984216463894	0.042456926467810706	0.05413948132977835	0.058743502441368445	0.06334990289203431	0.06856065546794247	0.0733407476711386	0.07871329530419827	0.08350290486369742	0.08853758634799956	0.09346995625204416	0.09850225839727053	0.10356311261140601	0.10864776021629906	0.1139322723035557	0.11868381243784273	0.12364711374987217	0.1284771720736592	0.13333340312727957	0.13834429122082412	0.14326238509041417	0.148192375655383	0.15339599021406392	0.15827125598029032	0.16357956145830455	0.16849765532789457	0.17358706161093915	0.17851943151498373	0.18341611133289196	0.18862686390880012	0.19409934378304158	0.19983117161654057	0.2052394093357366
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40
12_Fasting_PFC_right_S52_R2_001 - polya	0.021873264123435543	0.032063973384903445	0.03611122915276637	0.04050110974753832	0.04442701922253763	0.04744640050967346	0.050675163635475924	0.05784173293165648	0.06642876765606406	0.07464700482372928	0.07771397289238026	0.08132580960937962	0.08563003399742432	0.08980339473630237	0.09421468938275614	0.09886867661493715	0.10395094488075443	0.10848120648099606	0.11300433006401041	0.11771780077308533	0.12215288881029668	0.12664746032440194	0.13119913597632538	0.13667161585056684	0.1412613609277024	0.1456036547409592	0.1496247377789888	0.15392658282795774	0.15842353368113876	0.16277772418977438	0.16690111880806152	0.17121961923056075	0.17521690887783278	0.179359338208726	0.18322100552867987	0.1873729522158761	0.1913821385585269	0.195741087745314	0.20034272951782836	0.20474926548613062
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40
12_Fasting_PFC_right_S52_R2_001 - polyg	0.16347249119989546	0.16401022183101657	0.16413632680203172	0.1642933631810317	0.16442660616927407	0.164564607835668	0.16471688553651645	0.1650928211104861	0.16605169475801623	0.1667250477164555	0.16766726599045534	0.1684524478854552	0.1711672737708941	0.1716122101780607	0.1718501440856364	0.17221894164237878	0.17248066894071207	0.17270908549198474	0.1729493987386362	0.1731326078474695	0.17336340373781797	0.17358706161093915	0.17386544428280273	0.17406530876516632	0.17430324267274203	0.17456496997107532	0.17481242123495408	0.17508128655051464	0.17530256508456005	0.17554525767028728	0.1758450543938327	0.1761543684736811	0.1764041990766356	0.17668496108757495	0.17702758591448398	0.17730358924727183	0.17757721324098388	0.1778770099645293	0.17835287777968073	0.17892391915786243
